Index,appnumber,encrypting,renaiming,rebuilding,Strings Global number,Unicode number ,URL Number ,Affectation number ,Balise number ,Special strings number ,Call number,Class number ,Other Type String Number ,Permission number ,Number of Dangerous permission ,Number of sginature permission ,Other Permission number ,Services number ,Providers number ,Android API ,Dex number ,SystemArgs ,Custom Argument,Average size of class ,Intern attribute ,Extern attribute,Weighted Method per class ,Reponse for class ,Number of child ,Argument Type number ,Receivers Numbers ,Type
6733,Riskware_2722,1,1,0,9674,1,3,209,7,1,15,30,0,3,2,0,1,0,0,0,0,0,0,48.81818181818182,0,0,37.57142857142857,75.14285714285714,-1.0,2779,1,2
6734,SMS_2117,1,1,0,776,0,0,15,3,0,0,0,0,4,3,0,1,1,0,0,0,0,0,138.25,0,0,11.138801261829652,22.277602523659304,-0.9348054679284963,125,1,1
6735,Adware_1056,1,1,0,3929,0,30,215,3,1,11,73,0,13,3,2,8,0,0,0,0,0,0,107.55555555555556,0,0,16.123331985442782,32.246663970885564,-0.5107157298827335,831,,3
6736,SMS_2500,1,1,0,666,0,0,0,2,0,0,0,0,19,6,2,11,1,0,0,0,0,0,43.142857142857146,0,0,11.076869806094184,22.153739612188367,-0.8954293628808865,133,1,1
6737,Riskware_3435,1,1,0,6353,0,11,174,2,1,18,0,0,6,2,0,4,1,0,0,0,0,0,122.32352941176471,0,0,20.013657056145675,40.02731411229135,-0.8103186646433991,704,1,2
6738,SMS_3910,1,1,0,842,0,2,4,2,0,0,0,0,9,5,0,4,1,0,0,0,0,0,45.714285714285715,0,0,11.237261146496815,22.47452229299363,-0.9363057324840764,196,8,1
6739,SMS_4235,1,1,0,865,0,1,4,2,0,0,0,0,10,6,0,4,1,0,0,0,0,0,38.111111111111114,0,0,12.08241401687216,24.16482803374432,-0.9377027903958468,210,8,1
6740,SMS_4755,1,1,0,843,0,0,4,2,0,0,0,0,9,5,0,4,1,0,0,0,0,0,32.666666666666664,0,0,11.339622641509434,22.67924528301887,-0.9231805929919138,202,8,1
6741,Riskware_553,1,1,0,121,0,0,0,1,0,0,0,0,42,13,2,27,16,0,0,0,0,0,4.0,0,0,20.808282208588956,41.61656441717791,-0.9938650306748467,353,1,2
6742,SMS_61,1,1,0,1331,0,0,13,2,0,0,0,0,15,7,1,7,2,0,0,0,0,0,28.272727272727273,0,0,15.31304347826087,30.62608695652174,-0.9797101449275363,343,6,1
6743,SMS_483,1,1,0,516,0,0,0,2,0,0,0,0,4,3,0,1,0,0,0,0,0,0,75.25,0,0,11.767543859649123,23.535087719298247,-0.9210526315789473,114,8,1
6744,Adware_1098,1,1,0,15809,0,29,206,5,1,17,2,0,13,3,1,9,3,0,1,0,0,0,71.51351351351352,0,0,16.1368,32.2736,0.1124,2738,,3
6745,Riskware_2137,1,1,0,16674,0,39,552,52,2,164,2,0,46,10,3,33,3,1,1,0,0,0,40.857142857142854,0,0,24.228506787330318,48.457013574660635,-1.0,4720,1,2
6746,SMS_2406,1,1,0,1391,0,0,13,2,0,0,0,0,15,7,1,7,2,0,0,0,0,0,33.4,0,0,11.201137171286424,22.40227434257285,-0.9310589907604833,307,1,1
6747,Riskware_3179,1,1,0,123,0,0,0,1,0,0,0,0,42,12,2,28,17,1,0,0,0,0,0.0,0,0,23.520642201834864,47.04128440366973,-1.0,86,1,2
6748,SMS_3906,1,1,0,1396,0,0,13,2,0,0,51,0,15,7,1,7,2,0,0,0,0,0,29.23076923076923,0,0,11.237261146496815,22.47452229299363,-0.9164012738853503,284,8,1
6749,SMS_3058,1,1,0,842,0,2,4,2,0,0,0,0,9,5,0,4,1,0,0,0,0,0,7.5,0,0,11.743303571428571,23.486607142857142,-0.9040178571428571,210,1,1
6750,SMS_2590,1,1,0,740,0,0,0,3,0,0,0,0,26,7,2,17,1,0,0,0,0,0,13.461538461538462,0,0,11.436034829202947,22.872069658405895,-0.9008707300736771,268,1,1
6751,SMS_238,1,1,0,842,0,2,4,2,0,0,0,0,9,5,0,4,1,0,0,0,0,0,40.5,0,0,10.790123456790123,21.580246913580247,-0.8861454046639232,210,1,1
6752,Riskware_1332,1,1,0,123,0,0,0,1,0,0,0,0,42,11,3,28,14,0,0,0,0,0,4.0,0,0,19.495156695156695,38.99031339031339,-1.0,112,1,2
6753,Riskware_4010,1,1,0,287,0,0,0,2,0,0,0,0,33,11,3,19,10,0,0,0,0,0,5.0,0,0,24.630170316301705,49.26034063260341,-1.0,652,4,2
6754,Riskware_3915,1,1,0,8546,0,5,201,9,8,5,0,0,17,5,0,12,5,0,0,0,0,0,91.075,0,0,26.620481927710845,53.24096385542169,-1.0,2736,1,2
6755,SMS_4537,1,1,0,782,0,2,4,2,0,0,0,0,9,5,0,4,1,0,0,0,0,0,7.571428571428571,0,0,10.556016597510373,21.112033195020746,-0.9269709543568465,190,8,1
6756,Riskware_119,1,1,0,5506,0,1,111,2,0,12,0,0,1,0,0,1,0,0,0,0,0,0,327.0357142857143,0,0,21.33,42.66,-1.0,859,1,2
6757,SMS_3116,1,1,0,842,0,2,4,2,0,0,0,0,9,5,0,4,1,0,0,0,0,0,40.5,0,0,11.280230326295586,22.56046065259117,-0.8733205374280231,210,1,1
6758,SMS_1702,1,1,0,4177,0,0,109,2,0,12,0,0,1,1,0,0,0,0,0,0,0,0,193.80645161290323,0,0,11.602484472049689,23.204968944099377,-0.9585921325051759,613,1,1
6759,SMS_437,0,1,0,847,0,0,4,2,0,0,0,0,9,5,0,4,1,0,0,0,0,0,47.857142857142854,0,0,10.952007835455436,21.904015670910873,-0.9059745347698335,204,8,1
6760,Adware_1053,1,1,0,2922,0,19,25,2,1,0,0,0,8,2,0,6,1,0,0,0,0,0,296.86842105263156,0,0,16.694267515923567,33.388535031847134,-0.6019108280254777,627,,3
6761,SMS_2710,1,1,0,719,0,0,32,2,0,0,0,0,19,6,2,11,1,0,0,0,0,0,24.818181818181817,0,0,11.897727272727273,23.795454545454547,-0.8630050505050505,281,1,1
6762,Riskware_614,1,1,0,16627,1,3,254,8,1,16,30,0,10,5,1,4,0,0,0,0,0,0,34.869565217391305,0,0,26.3546511627907,52.7093023255814,-1.0,4963,1,2
6763,SMS_3756,1,1,0,1394,0,1,11,2,0,0,0,0,15,7,1,7,3,0,0,0,0,0,11.25,0,0,10.863945578231293,21.727891156462587,-0.9081632653061225,296,1,1
6764,Riskware_1536,1,1,0,9355,0,47,782,4,3,47,3,0,35,12,2,21,11,0,0,0,0,0,8.487179487179487,0,0,20.046752172114193,40.093504344228386,-1.0,1124,1,2
6765,SMS_299,1,1,0,676,0,0,13,1,0,0,0,0,6,3,1,2,1,0,0,0,0,0,253.5,0,0,32.76190476190476,65.52380952380952,-1.0,81,1,1
6766,SMS_2290,1,1,0,406,0,0,0,3,0,0,0,0,11,5,0,6,1,0,0,0,0,0,60.0,0,0,11.00231124807396,22.00462249614792,-0.9368258859784283,64,1,1
6767,Riskware_203,1,1,0,121,0,0,0,1,0,0,0,0,42,13,2,27,16,0,0,0,0,0,4.0,0,0,19.590880699562774,39.18176139912555,-1.0,353,1,2
6768,SMS_1837,1,1,0,276,0,0,1,2,0,0,0,0,12,7,2,3,0,0,0,0,0,0,203.5,0,0,11.766116941529235,23.53223388305847,-0.9370314842578711,65,1,1
6769,Riskware_1234,1,1,0,208,0,0,0,2,0,0,0,0,2,0,0,2,0,0,0,0,0,0,58.4,0,0,20.833191489361703,41.666382978723405,-1.0,27,1,2
6770,SMS_3830,1,1,0,573,0,2,0,1,0,0,17,0,9,4,0,5,2,0,0,0,0,0,94.33333333333333,0,0,11.198868229587712,22.397736459175423,-0.9498787388843978,64,8,1
6771,SMS_978,1,1,0,415,0,0,0,1,0,0,0,0,10,4,1,5,0,0,0,0,0,0,151.5,0,0,10.915469146238378,21.830938292476755,-0.9898562975486053,39,8,1
6772,Adware_370,1,1,0,5415,0,91,105,19,4,4,6,0,14,4,0,10,1,0,0,0,0,0,185.7948717948718,0,0,16.29580573951435,32.5916114790287,-0.06512141280353201,1401,,3
6773,Banking_1598,1,1,0,494,0,0,6,1,0,0,0,0,32,6,3,23,1,0,0,0,0,0,10.5,0,0,19.213272830402722,38.426545660805445,-0.9920589903573455,40,1,4
6774,Riskware_1204,1,1,0,14727,0,1,132,2,0,17,0,0,1,0,0,1,0,0,0,0,0,0,274.0344827586207,0,0,21.856573705179283,43.713147410358566,-1.0,3748,1,2
6775,SMS_4734,1,1,0,851,0,0,252,2,0,0,0,0,21,8,2,11,0,0,0,0,0,0,10.25,0,0,11.37979094076655,22.7595818815331,-0.8362369337979094,434,8,1
6776,Riskware_799,1,1,0,108,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,212.0,0,0,26.05960264900662,52.11920529801324,-1.0,17,1,2
6777,SMS_4598,1,1,0,244,0,0,2,2,0,0,0,0,5,3,0,2,1,0,0,0,0,0,11.666666666666666,0,0,11.1005331302361,22.2010662604722,-0.9733434881949733,12,8,1
6778,Riskware_37,1,1,0,4951,0,47,150,4,1,2,0,0,22,8,1,13,4,0,0,0,0,0,40.06060606060606,0,0,26.218855218855218,52.437710437710436,-1.0,1674,1,2
6779,Riskware_656,1,1,0,3567,1,2,121,4,2,12,1,0,10,5,1,4,1,0,0,0,0,0,29.8,0,0,23.432717678100264,46.86543535620053,-1.0,525,1,2
6780,SMS_3895,1,1,0,5422,0,9,129,4,1,11,0,0,8,5,0,3,0,0,0,0,0,0,148.75,0,0,11.22452229299363,22.44904458598726,-0.7579617834394905,820,8,1
6781,Adware_148,1,1,0,5767,7,43,115,14,4,5,93,0,24,11,1,12,2,0,0,0,0,0,87.23529411764706,0,0,16.951118963486454,33.90223792697291,-0.4658421672555948,625,,3
6782,Riskware_4347,1,1,0,21266,8,46,942,28,7,29,1500,0,31,11,3,17,6,1,0,0,0,0,9.756756756756756,0,0,21.906949352179033,43.81389870435807,-0.9929328621908127,3898,1,2
6783,Riskware_4008,1,1,0,123,0,0,0,1,0,0,0,0,42,11,3,28,14,0,0,0,0,0,0.0,0,0,24.701438848920862,49.402877697841724,-1.0,112,4,2
6784,Riskware_4220,1,1,0,342,0,0,0,2,0,0,0,0,24,10,1,13,6,0,0,0,0,0,4.0,0,0,24.7966573816156,49.5933147632312,-1.0,69,1,2
6785,SMS_4619,1,1,0,827,0,2,4,2,0,0,0,0,9,5,0,4,1,0,0,0,0,0,40.5,0,0,11.4,22.8,-0.9345588235294118,197,8,1
6786,SMS_3991,1,1,0,842,0,2,4,2,0,0,0,0,9,5,0,4,1,0,0,0,0,0,40.5,0,0,11.949077490774908,23.898154981549816,-0.9343173431734317,210,8,1
6787,Banking_1296,1,1,0,3075,0,37,81,3,0,2,63,0,11,7,0,4,1,0,0,0,0,0,28.555555555555557,0,0,20.09005235602094,40.18010471204188,-0.6869109947643979,422,1,4
6788,SMS_4307,1,1,0,615,0,0,6,3,0,0,0,0,4,3,0,1,1,0,0,0,0,0,141.0,0,0,11.095918367346938,22.191836734693876,-0.9663265306122449,100,8,1
6789,Riskware_4156,1,1,0,121,0,0,0,1,0,0,0,0,42,13,2,27,16,0,0,0,0,0,4.0,0,0,24.051612903225806,48.10322580645161,-1.0,353,1,2
6790,Adware_1127,1,1,0,5552,0,46,62,2,2,5,82,0,11,5,0,6,1,0,2,0,0,0,215.74074074074073,0,0,16.099334811529932,32.198669623059864,-0.6953436807095343,819,,3
6791,SMS_3322,1,1,0,560,0,0,4,3,0,0,0,0,4,3,0,1,0,0,0,0,0,0,61.4,0,0,10.544665012406949,21.089330024813897,-0.966501240694789,82,1,1
6792,Adware_696,1,1,0,7514,0,72,151,7,8,13,81,0,9,5,0,4,0,0,0,0,0,0,249.73333333333332,0,0,17.14179500796601,34.28359001593202,-0.23207647371216145,1225,,3
6793,Riskware_1350,1,1,0,33871,1,18,442,11,8,28,116,0,44,12,4,28,5,0,0,0,0,0,22.6,0,0,19.61340782122905,39.2268156424581,-1.0,8116,1,2
6794,SMS_1309,1,1,0,592,0,0,1,2,0,1,23,0,7,3,0,4,1,0,0,0,0,0,70.5,0,0,20.432773109243698,40.865546218487395,-0.9621848739495799,98,1,1
6795,Adware_305,1,1,0,6011,0,48,236,7,2,9,1,0,9,3,0,6,0,0,0,0,0,0,128.12820512820514,0,0,15.997583081570998,31.995166163141995,-0.25196374622356493,887,,3
6796,SMS_2310,1,1,0,851,0,0,252,2,0,0,0,0,21,8,2,11,0,0,0,0,0,0,10.25,0,0,11.000759878419453,22.001519756838906,-0.8024316109422492,434,1,1
6797,Riskware_3112,1,1,0,26563,1,85,1561,9,9,74,100,0,39,10,3,26,16,0,0,0,0,0,62.95238095238095,0,0,21.685714285714287,43.371428571428574,-1.0,6005,1,2
6798,Riskware_2814,1,1,0,5024,0,12,29,2,0,0,0,0,12,2,2,8,0,0,0,0,0,0,10.4,0,0,21.35238095238095,42.7047619047619,-1.0,561,1,2
6799,SMS_2733,1,1,0,174,0,0,0,2,0,0,12,0,11,7,0,4,1,0,0,0,0,0,58.25,0,0,11.905269761606023,23.810539523212046,-0.9761606022584692,47,1,1
6800,Banking_1181,1,1,0,32941,0,46,389,13,7,39,39,0,5,3,0,2,1,0,0,0,0,0,44.8125,0,0,20.18380062305296,40.36760124610592,3.9283489096573208,8881,1,4
6801,SMS_2712,1,1,0,1369,0,1,11,2,0,0,50,0,15,7,1,7,3,0,0,0,0,0,36.6,0,0,11.900252525252526,23.800505050505052,-0.9381313131313131,274,1,1
6802,Adware_728,1,1,0,1543,0,6,9,2,0,0,1,0,7,2,0,5,1,0,0,0,0,0,406.2307692307692,0,0,17.454212454212453,34.908424908424905,-1.0,141,,3
6803,SMS_3858,1,1,0,776,0,0,15,3,0,0,0,0,4,3,0,1,1,0,0,0,0,0,138.25,0,0,11.195843325339728,22.391686650679457,-0.9544364508393285,125,8,1
6804,SMS_62,1,1,0,827,0,2,4,2,0,0,0,0,9,5,0,4,1,0,0,0,0,0,33.75,0,0,15.854415274463006,31.708830548926013,-0.9809069212410502,210,6,1
6805,Riskware_3370,1,1,0,121,0,0,0,1,0,0,0,0,39,12,2,25,15,0,0,0,0,0,4.0,0,0,19.48109517601043,38.96219035202086,-0.9856584093872229,170,1,2
6806,SMS_4155,1,1,0,573,0,2,0,1,0,0,17,0,9,4,0,5,2,0,0,0,0,0,94.33333333333333,0,0,11.997912317327765,23.99582463465553,-0.9568545581071677,64,8,1
6807,SMS_708,1,1,0,411,0,0,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,84.75,0,0,10.909403669724771,21.818807339449542,-0.9850917431192661,58,6,1
6808,SMS_3854,1,1,0,663,0,0,7,2,0,0,0,0,19,6,2,11,1,0,0,0,0,0,43.142857142857146,0,0,11.195843325339728,22.391686650679457,-0.9512390087929656,131,8,1
6809,Riskware_1805,1,1,0,121,0,0,0,1,0,0,0,0,42,13,2,27,16,0,0,0,0,0,0.0,0,0,19.603295310519645,39.20659062103929,-1.0,353,1,2
6810,Riskware_3934,1,1,0,21,0,0,0,2,0,0,0,0,24,6,2,16,0,0,0,0,0,0,70.0,0,0,19.893939393939394,39.78787878787879,-1.0,376,1,2
6811,Banking_1325,1,1,0,2145,0,12,31,3,6,11,0,0,4,2,0,2,1,0,0,0,0,0,291.5925925925926,0,0,19.749521988527725,39.49904397705545,-0.5573613766730402,226,1,4
6812,Adware_485,1,1,0,3509,0,20,57,2,2,4,94,0,8,4,0,4,0,0,0,0,0,0,216.3030303030303,0,0,20.81294964028777,41.62589928057554,-0.11510791366906475,341,,3
6813,Riskware_1081,1,1,0,123,0,0,0,1,0,0,0,0,42,11,3,28,14,0,0,0,0,0,0.0,0,0,49.57575757575758,99.15151515151516,-1.0,112,1,2
6814,Riskware_2536,1,1,0,180,0,0,0,2,0,0,0,0,22,14,1,7,1,0,0,0,0,0,102.5,0,0,23.223905723905723,46.447811447811446,-1.0,8,1,2
6815,Banking_1429,1,1,0,16207,0,68,209,39,2,8,164,0,16,7,0,9,1,0,0,0,0,0,64.68571428571428,0,0,19.005917159763314,38.01183431952663,1.3039940828402368,3082,1,4
6816,Riskware_3545,1,1,0,739,0,0,99,2,0,0,0,0,31,11,3,17,12,0,0,0,0,0,47.857142857142854,0,0,22.578767123287673,45.157534246575345,-1.0,24,1,2
6817,Ramsonware_57,1,1,0,683,0,0,5,1,0,0,0,0,16,6,2,8,1,0,0,0,0,0,172.08333333333334,0,0,18.043763676148796,36.08752735229759,-0.5864332603938731,215,1,6
6818,Banking_1387,1,1,0,5469,0,2,137,3,0,13,0,0,6,5,0,1,1,0,0,0,0,0,159.64102564102564,0,0,19.010708401976935,38.02141680395387,-0.25205930807248766,1461,1,4
6819,SMS_4071,1,1,0,592,0,0,1,2,0,1,23,0,7,3,0,4,1,0,0,0,0,0,58.4,0,0,12.065997130559541,24.131994261119083,-0.9691535150645624,98,8,1
6820,SMS_65,1,1,0,673,0,0,5,6,0,0,0,0,18,8,2,8,1,0,0,0,0,0,4.166666666666667,0,0,16.182291666666668,32.364583333333336,-0.9722222222222222,130,6,1
6821,SMS_519,1,1,0,573,0,2,0,1,0,0,17,0,9,4,0,5,2,0,0,0,0,0,94.33333333333333,0,0,11.612141652613827,23.224283305227654,-0.9881956155143339,64,6,1
6822,SMS_4848,1,1,0,487,0,0,5,2,0,0,0,0,23,13,1,9,1,0,0,0,0,0,115.0,0,0,11.544747081712062,23.089494163424124,-0.9844357976653697,46,8,1
6823,Riskware_1031,1,1,0,2279,0,2,49,2,0,1,0,0,35,11,3,21,13,0,0,0,0,0,6.606060606060606,0,0,19.94922279792746,39.89844559585492,-0.5730569948186528,89,1,2
6824,Adware_1025,1,1,0,20425,0,2,202,3,0,16,0,0,16,5,0,11,3,0,0,0,0,0,172.94117647058823,0,0,18.88755980861244,37.77511961722488,-1.0,5148,,3
6825,Riskware_640,1,1,0,121,0,0,0,1,0,0,0,0,42,13,2,27,16,0,0,0,0,0,4.0,0,0,23.755267423014587,47.510534846029174,-1.0,353,1,2
6826,SMS_3970,1,1,0,663,0,0,7,2,0,0,0,0,19,6,2,11,1,0,0,0,0,0,43.142857142857146,0,0,11.542113323124044,23.084226646248087,-0.9532924961715161,131,8,1
6827,SMS_1499,1,1,0,1375,0,0,13,2,0,0,51,0,15,7,1,7,2,0,0,0,0,0,31.25,0,0,12.80028328611898,25.60056657223796,-0.93342776203966,276,1,1
6828,Banking_2130,1,1,0,8715,0,0,120,2,0,13,0,0,5,3,0,2,0,0,0,0,0,0,242.20689655172413,0,0,17.651436483212184,35.30287296642437,-0.5244029075804777,1487,1,4
6829,SMS_428,1,1,0,842,0,0,4,2,0,0,0,0,9,5,0,4,1,0,0,0,0,0,42.0,0,0,11.082051282051282,22.164102564102564,-0.92,195,8,1
6830,Riskware_699,1,1,0,36297,7,31,371,5,7,25,0,0,13,6,0,7,37,0,0,0,0,0,72.57692307692308,0,0,23.18840579710145,46.3768115942029,-1.0,15547,1,2
6831,Banking_1984,1,1,0,5296,0,3,135,2,0,13,0,0,6,5,0,1,1,0,0,0,0,0,156.97222222222223,0,0,18.1532874617737,36.3065749235474,-0.6154434250764526,1152,1,4
6832,Adware_419,1,1,0,3373,0,25,67,8,2,1,11,0,7,3,0,4,0,0,0,0,0,0,236.8235294117647,0,0,15.683368869936034,31.366737739872068,-0.5724946695095949,371,,3
6833,SMS_938,1,1,0,1391,0,0,13,2,0,0,0,0,15,7,1,7,2,0,0,0,0,0,31.25,0,0,11.014912280701754,22.029824561403508,-0.9359649122807018,415,4,1
6834,SMS_3218,1,1,0,663,0,0,7,2,0,0,0,0,19,6,2,11,1,0,0,0,0,0,35.42857142857143,0,0,10.926093514328809,21.852187028657617,-0.9381598793363499,131,1,1
6835,Riskware_4308,1,1,0,10124,1,54,933,6,7,53,42,0,35,12,2,21,8,0,0,0,0,0,8.733333333333333,0,0,22.27463054187192,44.54926108374384,-1.0,1724,1,2
6836,SMS_3618,1,1,0,842,0,2,4,2,0,0,0,0,9,5,0,4,1,0,0,0,0,0,45.57142857142857,0,0,10.642589118198874,21.285178236397748,-0.9287054409005628,210,1,1
6837,Banking_2324,1,1,0,5236,0,2,112,2,1,12,0,0,22,11,2,9,8,0,0,0,0,0,207.9655172413793,0,0,18.21279761904762,36.42559523809524,-0.8898809523809523,672,1,4
6838,Riskware_2057,1,1,0,95,0,0,0,1,0,0,0,0,12,6,1,5,5,0,0,0,0,0,4.0,0,0,24.24220623501199,48.48441247002398,-1.0,6,1,2
6839,Riskware_3874,1,1,0,48704,9,59,953,21,15,41,2215,0,40,13,3,24,9,0,0,0,0,0,52.55813953488372,0,0,29.82300884955752,59.64601769911504,-1.0,11334,1,2
6840,SMS_810,1,1,0,228,0,2,0,1,0,0,0,0,3,3,0,0,0,0,0,0,0,0,139.0,0,0,10.808653846153845,21.61730769230769,-0.9923076923076923,36,6,1
6841,SMS_1652,1,1,0,573,0,2,0,1,0,0,0,0,9,4,0,5,2,0,0,0,0,0,94.33333333333333,0,0,10.93048128342246,21.86096256684492,-0.893048128342246,64,1,1
6842,Riskware_3312,1,1,0,121,0,0,0,1,0,0,0,0,42,13,2,27,16,0,0,0,0,0,4.0,0,0,19.762520193861068,39.525040387722136,-0.9483037156704361,353,1,2
6843,Banking_1309,1,1,0,11148,0,0,171,3,0,17,0,0,13,7,0,6,2,0,0,0,0,0,239.09677419354838,0,0,20.001022494887525,40.00204498977505,1.229038854805726,2795,1,4
6844,Adware_974,1,1,0,5286,7,3,91,3,1,2,17,0,10,3,1,6,2,0,0,0,0,0,10.666666666666666,0,0,17.152625152625152,34.305250305250304,-0.8205128205128205,793,1,3
6845,Riskware_3148,1,1,0,2332,0,2,49,2,0,1,0,0,6,2,0,4,0,0,0,0,0,0,7.185185185185185,0,0,31.88372093023256,63.76744186046512,-1.0,1365,1,2
6846,Banking_2222,1,1,0,5491,0,2,115,2,0,12,0,0,9,6,0,3,3,0,0,0,0,0,233.05714285714285,0,0,18.638783269961976,37.27756653992395,-0.6197718631178707,842,1,4
6847,Adware_1208,1,1,0,3509,0,20,57,2,2,4,94,0,8,4,0,4,0,0,0,0,0,0,216.3030303030303,0,0,15.853286384976526,31.706572769953052,-0.7734741784037559,341,,3
6848,Riskware_387,1,1,0,13405,0,35,696,4,3,19,285,0,34,9,3,22,7,0,0,0,0,0,73.25,0,0,23.6280193236715,47.256038647343,-1.0,2002,1,2
6849,Adware_1034,1,1,0,4540,0,50,88,12,2,0,43,0,20,8,0,12,2,0,0,0,0,0,93.43181818181819,0,0,16.331560283687942,32.663120567375884,-0.3173758865248227,893,,3
6850,Riskware_450,1,1,0,121,0,0,0,1,0,0,0,0,42,13,2,27,16,0,0,0,0,0,4.0,0,0,22.154135338345863,44.30827067669173,-1.0,353,1,2
6851,SMS_208,1,1,0,832,0,0,3,2,0,0,0,0,10,5,1,4,0,0,0,0,0,0,45.714285714285715,0,0,15.958837772397095,31.91767554479419,-0.9782082324455206,179,1,1
6852,Riskware_3142,1,1,0,21,0,0,0,2,0,0,0,0,24,6,2,16,0,0,0,0,0,0,70.0,0,0,21.375409836065575,42.75081967213115,-1.0,376,1,2
6853,SMS_931,1,1,0,616,0,0,0,2,0,0,0,0,4,3,0,1,0,0,0,0,0,0,7.0,0,0,11.017559262510975,22.03511852502195,-0.9578577699736611,155,4,1
6854,Adware_920,1,1,0,7553,0,9,152,3,1,12,0,0,18,6,1,11,3,0,0,0,0,0,185.93023255813952,0,0,17.82980972515856,35.65961945031712,-0.879492600422833,582,,3
6855,SMS_547,1,1,0,677,0,0,13,1,0,0,0,0,6,3,1,2,1,0,0,0,0,0,253.5,0,0,11.493108728943339,22.986217457886678,-0.9846860643185299,81,6,1
6856,Riskware_2098,1,1,0,17722,0,4,198,3,2,15,0,0,23,9,1,13,9,0,1,0,0,0,43.2,0,0,25.22872340425532,50.45744680851064,-1.0,4397,1,2
6857,SMS_606,1,1,0,765,0,0,213,2,0,0,0,0,13,6,1,6,1,0,0,0,0,0,9.714285714285714,0,0,11.273684210526316,22.54736842105263,-0.9578947368421052,342,6,1
6858,SMS_2669,1,1,0,781,0,0,2,2,0,0,0,0,13,6,1,6,0,0,0,0,0,0,10.666666666666666,0,0,11.723502304147466,23.447004608294932,-0.8650427913100724,373,1,1
6859,Banking_1926,1,1,0,5469,0,2,137,3,0,13,0,0,6,5,0,1,1,0,0,0,0,0,155.75,0,0,18.135499207606973,36.270998415213946,-0.46671949286846276,1461,1,4
6860,Riskware_1526,1,1,0,121,0,0,0,1,0,0,0,0,39,12,2,25,15,0,0,0,0,0,4.0,0,0,19.957208142916492,39.914416285832985,-0.9995845450768591,612,1,2
6861,SMS_2271,1,1,0,1361,0,2,13,2,0,0,51,0,15,7,1,7,3,0,0,0,0,0,6.888888888888889,0,0,11.008527131782946,22.017054263565893,-0.9255813953488372,281,1,1
6862,SMS_3648,1,1,0,594,0,0,0,2,0,0,0,0,5,4,0,1,0,0,0,0,0,0,97.0,0,0,11.099452554744525,22.19890510948905,-0.9598540145985401,119,1,1
6863,Adware_204,1,1,0,2235,0,6,35,3,2,6,0,0,11,4,0,7,1,0,0,0,0,0,87.55172413793103,0,0,17.618266978922716,35.23653395784543,-0.47540983606557374,328,,3
6864,SMS_2275,1,1,0,847,0,0,15,3,0,0,0,0,4,3,0,1,1,0,0,0,0,0,76.33333333333333,0,0,10.976061776061776,21.952123552123552,-0.9521235521235522,141,1,1
6865,Riskware_759,1,1,0,9640,1,3,209,7,1,15,30,0,4,2,1,1,0,0,0,0,0,0,32.625,0,0,22.75099760574621,45.50199521149242,-1.0,2774,1,2
6866,SMS_2732,1,1,0,1393,0,1,11,2,0,0,0,0,15,7,1,7,3,0,0,0,0,0,10.555555555555555,0,0,11.905269761606023,23.810539523212046,-0.9372647427854455,324,1,1
6867,Riskware_1309,1,1,0,233,0,0,0,1,0,0,0,0,14,10,1,3,0,0,0,0,0,0,36.0,0,0,19.939039408866996,39.87807881773399,-1.0,10,1,2
6868,SMS_1002,1,1,0,842,0,2,4,2,0,0,0,0,9,5,0,4,1,0,0,0,0,0,40.5,0,0,10.9375,21.875,-1.0,210,1,1
6869,SMS_4814,1,1,0,1372,0,1,12,2,0,0,50,0,15,7,1,7,3,0,0,0,0,0,36.6,0,0,11.81958762886598,23.63917525773196,-0.7938144329896907,274,8,1
6870,SMS_4118,1,1,0,813,0,2,4,2,0,0,0,0,9,5,0,4,1,0,0,0,0,0,40.5,0,0,12.017057569296375,24.03411513859275,-0.9495380241648899,175,8,1
6871,Riskware_169,1,1,0,36378,7,32,371,5,7,25,0,0,13,6,0,7,16,0,0,0,0,0,64.3913043478261,0,0,19.38559176672384,38.77118353344768,-0.9842195540308748,15398,1,2
6872,Riskware_3078,1,1,0,9640,1,3,209,7,1,15,30,0,2,1,0,1,0,0,0,0,0,0,45.416666666666664,0,0,21.627035830618894,43.25407166123779,-1.0,2774,1,2
6873,SMS_1508,1,1,0,772,0,0,285,2,0,0,0,0,13,6,1,6,0,0,0,0,0,0,9.642857142857142,0,0,12.743055555555555,25.48611111111111,-0.9,376,1,1
6874,Adware_984,1,1,0,413,0,0,0,2,0,0,0,0,14,4,0,10,3,1,0,0,0,0,5.0,0,0,18.06677265500795,36.1335453100159,-0.904610492845787,276,1,3
6875,Adware_79,1,1,0,4994,0,1,135,3,0,12,0,0,8,2,0,6,2,0,0,0,0,0,144.73333333333332,0,0,16.65446559297218,33.30893118594436,-0.8814055636896047,679,,3
6876,SMS_2192,1,1,0,382,0,0,0,2,0,0,0,0,4,2,0,2,0,0,0,0,0,0,10.0,0,0,11.24197983501375,22.4839596700275,-0.9780018331805683,62,1,1
6877,SMS_251,1,1,0,676,0,0,13,1,0,0,0,0,6,3,1,2,1,0,0,0,0,0,177.0,0,0,11.036988110964334,22.073976221928667,-0.9471598414795245,82,1,1
